Target_genes	SOX17|Average	SRX702102|hESC_derived_mesendodermal_cells	SRX702103|hESC_derived_mesendodermal_cells	SRX702104|hESC_derived_mesendodermal_cells	SRX702101|hESC_HUES64	SRX5771670|Tcam-2	SRX5771672|Tcam-2	SRX5771674|Tcam-2	STRING
DNAJC11	19.571429	0	0	0	0	137	0	0	0
DNAJB2	19.571429	0	0	0	0	137	0	0	0
DNAJB1	19.571429	0	0	0	0	137	0	0	0
CKAP4	19.571429	0	0	0	0	137	0	0	0
CHCHD4	19.571429	0	0	0	0	137	0	0	0
CADM1	19.571429	0	0	0	0	0	137	0	0
APLP1	19.571429	0	0	0	0	137	0	0	0
ACOX3	19.571429	0	0	0	0	137	0	0	0
ZNF7	19.428571	0	0	0	0	136	0	0	0
ZFYVE1	19.428571	0	0	0	0	136	0	0	0
VCP	19.428571	0	0	0	0	136	0	0	0
UNG	19.428571	0	0	0	0	136	0	0	0
TTF1	19.428571	0	0	0	0	136	0	0	0
TMEM87A	19.428571	0	0	0	0	136	0	0	0
SLC4A9	19.428571	0	0	0	0	136	0	0	0
RIPK4	19.428571	0	0	0	0	136	0	0	0
PTMS	19.428571	0	0	0	0	136	0	0	0
PELATON	19.428571	0	0	0	0	136	0	0	0
MAP1B	19.428571	0	0	0	0	136	0	0	0
LUZP2	19.428571	0	0	0	0	136	0	0	0
LAG3	19.428571	0	0	0	0	136	0	0	0
GANC	19.428571	0	0	0	0	136	0	0	0
FUT5	19.428571	0	0	0	0	136	0	0	0
FANCG	19.428571	0	0	0	0	136	0	0	0
DTX3	19.428571	0	0	0	0	136	0	0	0
ARHGEF25	19.428571	0	0	0	0	136	0	0	0
AP3B2	19.428571	0	0	0	0	136	0	0	0
ALKBH2	19.428571	0	0	0	0	136	0	0	0
ABI2	19.428571	0	0	0	0	136	0	0	0
ZSCAN25	19.285714	0	0	135	0	0	0	0	0
ZNF791	19.285714	0	0	0	0	135	0	0	0
ZNF490	19.285714	0	0	0	0	135	0	0	0
ZNF341	19.285714	0	0	0	0	135	0	0	0
TRDMT1	19.285714	0	0	0	0	135	0	0	0
TANGO6	19.285714	0	0	0	135	0	0	0	0
STAT2	19.285714	0	0	0	0	135	0	0	0
RSF1	19.285714	0	0	0	0	135	0	0	0
RMI2	19.285714	0	0	0	0	135	0	0	0
PXMP4	19.285714	0	0	0	0	135	0	0	0
OBP2A	19.285714	0	135	0	0	0	0	0	0
MPP7	19.285714	0	0	0	0	135	0	0	0
LDHA	19.285714	0	0	0	0	135	0	0	0
GNA12	19.285714	0	0	0	0	135	0	0	0
FABP3	19.285714	0	0	0	0	135	0	0	0
ESR1	19.285714	0	0	135	0	0	0	0	0
CHURC1-FNTB	19.285714	0	0	0	0	135	0	0	0
CHURC1	19.285714	0	0	0	0	135	0	0	0
CARMIL1	19.285714	0	0	0	0	135	0	0	0
CABP1	19.285714	0	0	0	0	135	0	0	0
C1orf115	19.285714	0	0	0	0	135	0	0	0
ARMC1	19.285714	0	0	0	0	135	0	0	0
APOF	19.285714	0	0	0	0	135	0	0	0
ALKBH5	19.285714	0	0	0	0	135	0	0	0
AAMDC	19.285714	0	0	0	0	135	0	0	0
WASF2	19.142857	0	0	0	0	134	0	0	0
TPK1	19.142857	0	0	134	0	0	0	0	0
TMEM63A	19.142857	0	0	0	0	134	0	0	0
TENM3	19.142857	0	0	0	0	134	0	0	0
STX1B	19.142857	0	0	0	0	134	0	0	0
SNAI1	19.142857	0	0	0	0	134	0	0	0
SLC2A5	19.142857	0	0	0	0	134	0	0	0
PCDHB3	19.142857	0	0	0	0	134	0	0	0
PCDHB2	19.142857	0	0	0	0	134	0	0	0
MRPL21	19.142857	0	134	0	0	0	0	0	0
MLANA	19.142857	0	0	0	0	134	0	0	0
MEOX1	19.142857	0	0	0	0	134	0	0	0
LEFTY1	19.142857	0	0	0	0	134	0	0	0
KIAA0754	19.142857	0	0	0	0	134	0	0	0
IL24	19.142857	0	0	0	0	134	0	0	0
IGSF9B	19.142857	0	0	0	0	0	0	134	0
IGHMBP2	19.142857	0	134	0	0	0	0	0	0
IER5L	19.142857	0	0	0	0	134	0	0	0
HNRNPLL	19.142857	0	0	0	0	134	0	0	0
HIGD2B	19.142857	0	0	0	0	134	0	0	0
ENGASE	19.142857	0	0	0	0	134	0	0	0
CLDN14	19.142857	0	0	0	0	134	0	0	0
CENPH	19.142857	0	0	0	0	134	0	0	0
BBS4	19.142857	0	0	0	0	134	0	0	0
AQP8	19.142857	0	0	0	0	134	0	0	0
VWC2	19.000000	0	0	0	0	133	0	0	0
SYT12	19.000000	0	0	0	0	133	0	0	0
SLC25A25	19.000000	0	0	0	0	133	0	0	0
RNASE12	19.000000	0	0	0	0	0	133	0	0
RNASE11	19.000000	0	0	0	0	0	133	0	0
NKPD1	19.000000	0	0	0	0	133	0	0	0
IFNGR2	19.000000	0	0	0	0	133	0	0	0
HNF4A	19.000000	0	0	0	0	133	0	0	0
GSTM3	19.000000	0	0	0	0	133	0	0	0
FGF12	19.000000	0	0	0	0	133	0	0	0
FBXL14	19.000000	0	0	0	0	133	0	0	0
CYP7A1	19.000000	0	0	0	0	133	0	0	0
COL27A1	19.000000	0	0	0	0	133	0	0	0
CD8B	19.000000	0	0	0	0	133	0	0	0
CD163	19.000000	0	0	0	0	133	0	0	0
CCNB1IP1	19.000000	0	0	0	0	133	0	0	0
ADGRA3	19.000000	0	0	0	0	133	0	0	0
ZBTB40	18.857143	0	132	0	0	0	0	0	0
TMIGD3	18.857143	0	0	0	0	132	0	0	0
TMEM59L	18.857143	0	0	0	0	132	0	0	0
TGIF2-RAB5IF	18.857143	0	0	0	0	132	0	0	0
TGIF2	18.857143	0	0	0	0	132	0	0	0
SMARCAD1	18.857143	0	0	0	0	132	0	0	0
PSMD14	18.857143	0	0	0	0	132	0	0	0
PNPT1	18.857143	0	0	0	0	132	0	0	0
PDIA5	18.857143	0	0	0	0	132	0	0	0
KLF11	18.857143	0	0	0	0	132	0	0	0
GRSF1	18.857143	0	0	0	0	132	0	0	0
EDRF1	18.857143	0	0	0	0	0	132	0	0
CSDE1	18.857143	0	132	0	0	0	0	0	0
CRLF1	18.857143	0	0	0	0	132	0	0	0
COX20	18.857143	0	0	0	0	132	0	0	0
BSDC1	18.857143	0	0	0	0	132	0	0	0
BMPR2	18.857143	0	0	0	0	132	0	0	0
ATP10B	18.857143	0	0	0	0	132	0	0	0
ACP4	18.857143	0	0	0	0	132	0	0	0
THAP12	18.714286	0	0	0	0	131	0	0	0
TGIF1	18.714286	0	0	0	0	131	0	0	0
SPATS2	18.714286	0	0	0	0	131	0	0	0
SETMAR	18.714286	0	0	0	0	131	0	0	0
RGS9	18.714286	0	0	0	0	131	0	0	0
PI4KB	18.714286	0	0	0	0	131	0	0	0
OPN4	18.714286	0	0	0	0	131	0	0	0
LHX9	18.714286	0	0	0	0	131	0	0	0
KCNK4	18.714286	0	131	0	0	0	0	0	0
HBEGF	18.714286	0	0	0	0	131	0	0	0
GVQW3	18.714286	0	0	0	0	131	0	0	0
GTPBP8	18.714286	0	0	0	0	131	0	0	0
EEA1	18.714286	0	0	0	0	131	0	0	0
C1orf53	18.714286	0	0	0	0	131	0	0	0
BAD	18.714286	0	131	0	0	0	0	0	0
ANKRD10	18.714286	0	0	0	0	131	0	0	0
AKIP1	18.714286	0	0	0	0	131	0	0	0
VWF	18.571429	0	0	0	0	130	0	0	0
VKORC1	18.571429	0	0	0	0	130	0	0	0
TSSC4	18.571429	0	0	0	0	130	0	0	0
TP53INP1	18.571429	0	0	0	0	130	0	0	0
TBC1D2B	18.571429	0	0	0	0	130	0	0	0
RASGEF1B	18.571429	0	0	0	0	130	0	0	0
PTK2	18.571429	0	0	0	0	130	0	0	0
PRSS53	18.571429	0	0	0	0	130	0	0	0
PMF1-BGLAP	18.571429	0	130	0	0	0	0	0	0
PMF1	18.571429	0	130	0	0	0	0	0	0
PEBP4	18.571429	0	0	0	0	0	130	0	0
MYL1	18.571429	0	0	0	0	130	0	0	0
MBTPS1	18.571429	0	0	0	0	130	0	0	0
GPIHBP1	18.571429	0	0	0	0	130	0	0	0
FAM104A	18.571429	0	0	0	0	130	0	0	0
CDIPT	18.571429	0	0	0	0	130	0	0	0
C17orf80	18.571429	0	0	0	0	130	0	0	0
BAIAP2	18.571429	0	0	0	0	130	0	0	0
ARF1	18.571429	0	0	0	0	130	0	0	0
ZNF92	18.428571	0	0	0	0	129	0	0	0
TRMT1	18.428571	0	0	0	0	129	0	0	0
TNFAIP1	18.428571	0	0	0	0	129	0	0	0
TMEM37	18.428571	0	0	0	0	129	0	0	0
TEX52	18.428571	0	0	0	0	129	0	0	0
RBCK1	18.428571	0	0	0	0	129	0	0	0
PRR23C	18.428571	0	0	0	0	129	0	0	0
PDHX	18.428571	0	0	0	0	129	0	0	0
NACC1	18.428571	0	0	0	0	129	0	0	0
MRPL33	18.428571	0	0	0	0	0	129	0	0
LHX4	18.428571	0	0	0	0	129	0	0	0
KLHL25	18.428571	0	0	0	0	129	0	0	0
IFT20	18.428571	0	0	0	0	129	0	0	0
GPATCH3	18.428571	0	129	0	0	0	0	0	0
GDPD3	18.428571	0	0	0	0	129	0	0	0
EFCAB2	18.428571	0	0	0	0	129	0	0	0
DST	18.428571	0	0	0	0	129	0	0	0
CLCN5	18.428571	0	129	0	0	0	0	0	0
C12orf29	18.428571	0	0	0	0	129	0	0	0
BCL2L14	18.428571	0	0	0	0	0	129	0	0
APIP	18.428571	0	0	0	0	129	0	0	0
ZC3H6	18.285714	0	128	0	0	0	0	0	0
WRAP53	18.285714	0	0	0	0	128	0	0	0
UCHL1	18.285714	0	0	0	0	128	0	0	0
TRMT61B	18.285714	0	0	0	0	128	0	0	0
TP53	18.285714	0	0	0	0	128	0	0	0
RHOH	18.285714	0	0	0	0	128	0	0	0
PDZRN3	18.285714	0	0	0	0	128	0	0	0
NBEAL2	18.285714	0	0	0	0	0	128	0	0
MAPKAPK5	18.285714	0	0	0	0	128	0	0	0
LRRC3C	18.285714	0	0	0	0	128	0	0	0
LMCD1	18.285714	0	0	0	0	128	0	0	0
HOXA10	18.285714	0	0	0	0	128	0	0	0
HLTF	18.285714	0	0	0	0	128	0	0	0
CES2	18.285714	0	0	0	0	0	128	0	0
TPRG1	18.142857	0	0	0	0	127	0	0	0
TPH2	18.142857	0	0	0	0	127	0	0	0
TAS2R41	18.142857	0	0	0	0	127	0	0	0
TAF12	18.142857	0	0	0	0	127	0	0	0
STK38	18.142857	0	0	0	0	127	0	0	0
RGS1	18.142857	0	0	0	0	127	0	0	0
RAP2B	18.142857	0	0	0	0	127	0	0	0
PPIAL4F	18.142857	0	0	0	0	127	0	0	0
PPIAL4E	18.142857	0	0	0	0	127	0	0	0
PPIAL4D	18.142857	0	0	0	0	127	0	0	0
POC1A	18.142857	0	0	0	0	127	0	0	0
OPA1	18.142857	0	0	0	0	127	0	0	0
MOGS	18.142857	0	0	0	0	127	0	0	0
FAM210B	18.142857	0	0	0	0	127	0	0	0
CTSD	18.142857	0	0	0	0	127	0	0	0
CRHR2	18.142857	0	0	0	0	127	0	0	0
CCDC9B	18.142857	0	0	0	0	127	0	0	0
C1orf194	18.142857	0	0	0	0	127	0	0	0
ADCYAP1R1	18.142857	0	0	0	0	127	0	0	0
ZNF398	18.000000	0	0	0	0	126	0	0	0
ZNF33A	18.000000	0	0	0	0	126	0	0	0
ZNF197	18.000000	0	0	0	0	126	0	0	0
TUBA3D	18.000000	0	0	0	0	126	0	0	0
TST	18.000000	0	0	0	0	126	0	0	0
TRAF2	18.000000	0	0	0	0	126	0	0	0
TMEM201	18.000000	0	0	0	0	126	0	0	0
TMEFF1	18.000000	0	0	0	0	126	0	0	0
TMC5	18.000000	0	0	0	0	126	0	0	0
TIMP1	18.000000	0	0	0	0	126	0	0	0
SSTR4	18.000000	0	0	0	0	126	0	0	0
SPOCK1	18.000000	0	0	0	0	126	0	0	0
SPDEF	18.000000	0	0	0	0	126	0	0	0
SLC36A2	18.000000	0	0	0	0	126	0	0	0
SLC13A4	18.000000	0	0	0	0	126	0	0	0
SEPTIN10	18.000000	0	0	0	0	126	0	0	0
SEC24B	18.000000	0	0	0	0	126	0	0	0
RPS6KA2	18.000000	0	0	0	0	126	0	0	0
RFC2	18.000000	0	0	0	0	126	0	0	0
PRCC	18.000000	0	0	0	0	126	0	0	0
PPP2R5C	18.000000	0	0	0	0	126	0	0	0
PPP1R3E	18.000000	0	0	0	0	0	126	0	0
PEX11G	18.000000	0	0	0	0	126	0	0	0
PATE4	18.000000	0	0	0	0	126	0	0	0
OTUD3	18.000000	0	0	0	0	126	0	0	0
OLFML2A	18.000000	0	0	0	0	126	0	0	0
NOVA2	18.000000	0	0	0	0	126	0	0	0
MYO5B	18.000000	0	0	0	0	126	0	0	0
MPST	18.000000	0	0	0	0	126	0	0	0
MFSD4A	18.000000	0	0	0	0	126	0	0	0
LRRC75A	18.000000	0	0	0	0	126	0	0	0
LRCH1	18.000000	0	0	0	0	126	0	0	0
LMAN2L	18.000000	0	0	0	0	126	0	0	0
KRTAP3-2	18.000000	0	0	0	0	126	0	0	0
KRTAP3-1	18.000000	0	0	0	0	126	0	0	0
KPNA7	18.000000	0	0	0	0	126	0	0	0
KLF17	18.000000	0	0	0	0	126	0	0	0
KAT2B	18.000000	0	0	0	0	126	0	0	0
IFNW1	18.000000	0	0	0	0	126	0	0	0
HSFX2	18.000000	0	0	0	0	126	0	0	0
HSFX1	18.000000	0	0	0	0	126	0	0	0
HPGDS	18.000000	0	0	0	0	126	0	0	0
HNRNPA1L2	18.000000	0	0	0	0	126	0	0	0
HLA-DOB	18.000000	0	0	0	0	126	0	0	0
HACD3	18.000000	0	0	0	0	126	0	0	0
GNL2	18.000000	0	0	0	0	126	0	0	0
FHL1	18.000000	0	0	0	0	126	0	0	0
FAM9A	18.000000	0	0	0	0	126	0	0	0
EPHA8	18.000000	0	0	0	0	126	0	0	0
DPT	18.000000	0	0	0	0	126	0	0	0
DNAL4	18.000000	0	0	0	0	126	0	0	0
DNAJA4	18.000000	0	0	0	0	126	0	0	0
DMRTC1	18.000000	0	0	0	0	126	0	0	0
DENND5B	18.000000	0	0	0	0	126	0	0	0
CLEC19A	18.000000	0	0	0	0	126	0	0	0
CHRNA7	18.000000	0	0	0	0	126	0	0	0
CFL2	18.000000	0	0	0	0	126	0	0	0
CENPV	18.000000	0	0	0	0	126	0	0	0
CDKN1C	18.000000	0	0	0	0	126	0	0	0
CAMK2B	18.000000	0	0	0	0	126	0	0	0
BOD1L1	18.000000	0	0	0	0	126	0	0	0
BBX	18.000000	0	0	0	0	126	0	0	0
ATP2C2	18.000000	0	0	0	0	126	0	0	0
ARL5C	18.000000	0	0	0	0	126	0	0	0
ANGPT2	18.000000	0	0	0	0	126	0	0	0
ACE2	18.000000	0	0	0	0	126	0	0	0
ABAT	18.000000	0	0	0	0	126	0	0	0
ZNF205	17.857143	0	0	0	0	125	0	0	0
ZBTB5	17.857143	0	0	0	0	125	0	0	0
TPR	17.857143	0	0	0	0	125	0	0	0
TMEFF2	17.857143	0	0	0	0	0	125	0	0
STARD3	17.857143	0	0	0	0	125	0	0	0
SLC6A9	17.857143	0	0	0	0	125	0	0	0
SHC2	17.857143	0	0	0	0	125	0	0	0
PPP1R1B	17.857143	0	0	0	0	125	0	0	0
PLEKHO2	17.857143	0	0	0	0	125	0	0	0
ODR4	17.857143	0	0	0	0	125	0	0	0
MDN1	17.857143	0	0	0	0	125	0	0	0
MAP4K5	17.857143	0	0	0	0	125	0	0	0
GFI1B	17.857143	0	0	0	0	125	0	0	0
ATL1	17.857143	0	0	0	0	125	0	0	0
ADCY7	17.857143	0	0	0	0	125	0	0	0
ZBTB46	17.714286	0	0	0	0	124	0	0	0
ZBTB11	17.714286	0	124	0	0	0	0	0	0
TTI2	17.714286	0	0	0	0	124	0	0	0
TPPP3	17.714286	0	0	0	0	124	0	0	0
TNFRSF8	17.714286	0	0	0	0	124	0	0	0
SPRTN	17.714286	0	0	0	0	124	0	0	0
SHC4	17.714286	0	0	0	0	0	124	0	0
REPS1	17.714286	0	0	0	0	124	0	0	0
PTPN21	17.714286	0	0	0	0	124	0	0	0
PTGDR2	17.714286	0	0	0	0	0	124	0	0
MFAP3L	17.714286	0	0	0	0	124	0	0	0
HSP90AB1	17.714286	0	0	0	0	124	0	0	0
HERPUD2	17.714286	0	0	124	0	0	0	0	0
GUF1	17.714286	0	0	0	0	70	54	0	0
EXOC8	17.714286	0	0	0	0	124	0	0	0
DUSP4	17.714286	0	0	0	0	124	0	0	0
CCNG1	17.714286	0	0	0	0	124	0	0	0
CCDC86	17.714286	0	0	0	0	0	124	0	0
C4orf3	17.714286	0	0	0	0	124	0	0	0
BHLHE23	17.714286	0	0	0	0	124	0	0	0
BAZ2A	17.714286	0	0	0	0	124	0	0	0
ATP5F1B	17.714286	0	0	0	0	124	0	0	0
AKR1C3	17.714286	0	0	0	0	124	0	0	0
ADAMTS5	17.714286	0	0	0	0	124	0	0	0
ZBTB20	17.571429	0	0	0	0	123	0	0	0
YWHAG	17.571429	0	0	0	0	123	0	0	0
TUSC1	17.571429	0	0	0	0	123	0	0	0
TTYH2	17.571429	0	0	0	0	123	0	0	0
SV2A	17.571429	0	0	0	0	123	0	0	0
SENP1	17.571429	0	0	0	0	0	123	0	0
RLN3	17.571429	0	0	0	0	123	0	0	0
RASA2	17.571429	0	0	0	0	123	0	0	0
PLXDC1	17.571429	0	0	0	0	123	0	0	0
PKP3	17.571429	0	0	0	0	123	0	0	0
OR2T6	17.571429	0	0	0	0	123	0	0	0
NRTN	17.571429	0	0	0	0	123	0	0	0
NPIPA1	17.571429	0	0	0	0	123	0	0	0
LIMS1	17.571429	0	0	0	0	123	0	0	0
KRAS	17.571429	0	0	0	0	123	0	0	0
IL27RA	17.571429	0	0	0	0	123	0	0	0
GPR152	17.571429	0	0	0	0	123	0	0	0
GAMT	17.571429	0	0	0	0	123	0	0	0
FRYL	17.571429	0	0	0	0	123	0	0	0
CEBPD	17.571429	0	0	0	0	123	0	0	0
CABP4	17.571429	0	0	0	0	123	0	0	0
WDR81	17.428571	0	0	0	0	0	122	0	0
TLCD2	17.428571	0	0	0	0	0	122	0	0
TIMM44	17.428571	0	0	0	0	122	0	0	0
TDP1	17.428571	0	0	0	0	122	0	0	0
ST6GALNAC3	17.428571	0	0	0	0	122	0	0	0
SLC6A6	17.428571	0	0	0	0	0	122	0	0
RPL27	17.428571	0	0	0	0	122	0	0	0
PPP2R3A	17.428571	0	0	0	0	122	0	0	0
NAB2	17.428571	0	0	0	0	122	0	0	0
MEGF6	17.428571	0	0	0	0	122	0	0	0
IFI35	17.428571	0	0	0	0	122	0	0	0
GNE	17.428571	0	0	0	0	0	122	0	0
ELSPBP1	17.428571	0	0	0	0	122	0	0	0
EFCAB11	17.428571	0	0	0	0	122	0	0	0
DIRAS3	17.428571	0	0	0	0	122	0	0	0
DENND4C	17.428571	0	0	0	0	122	0	0	0
DCHS2	17.428571	0	0	0	0	122	0	0	0
CHD2	17.428571	0	0	0	0	0	122	0	0
C17orf58	17.428571	0	0	0	0	122	0	0	0
ATP13A5	17.428571	0	0	0	0	0	122	0	0
APOD	17.428571	0	0	0	0	122	0	0	0
ADGRE1	17.428571	0	0	0	0	122	0	0	0
WSB2	17.285714	0	0	0	0	0	0	121	0
TIGD6	17.285714	0	0	0	0	121	0	0	0
THEM4	17.285714	0	0	0	0	121	0	0	0
TFB1M	17.285714	0	0	0	0	121	0	0	0
TECTB	17.285714	0	0	0	0	0	121	0	0
SVOP	17.285714	0	0	0	0	121	0	0	0
SLC12A5	17.285714	0	0	0	0	121	0	0	0
MYO1G	17.285714	0	0	0	0	121	0	0	0
MICU1	17.285714	0	0	0	0	121	0	0	0
MEF2D	17.285714	0	0	0	0	121	0	0	0
LUZP1	17.285714	0	0	0	0	0	121	0	0
ITK	17.285714	0	0	0	0	121	0	0	0
HSF2	17.285714	0	0	0	0	121	0	0	0
HMGXB3	17.285714	0	0	0	0	121	0	0	0
H2BC15	17.285714	0	0	0	0	121	0	0	0
H2AC15	17.285714	0	0	0	0	121	0	0	0
FBXO5	17.285714	0	0	0	0	121	0	0	0
EPB41L4A	17.285714	0	0	0	0	0	121	0	0
DOHH	17.285714	0	0	0	0	121	0	0	0
DEGS1	17.285714	0	0	0	0	0	0	121	0
CPA3	17.285714	0	0	0	0	121	0	0	0
COL13A1	17.285714	0	0	0	0	121	0	0	0
ASH2L	17.285714	0	0	0	0	121	0	0	0
AKR1C2	17.285714	0	0	0	0	121	0	0	0
AFF3	17.285714	0	0	0	0	121	0	0	0
ZBED3	17.142857	0	0	0	0	120	0	0	0
WDR11	17.142857	0	0	0	120	0	0	0	0
STK33	17.142857	0	0	0	0	120	0	0	0
RNF144A	17.142857	0	0	0	0	120	0	0	0
PTPN23	17.142857	0	0	0	0	120	0	0	0
PPARD	17.142857	0	0	0	0	120	0	0	0
PGAM2	17.142857	0	0	0	0	120	0	0	0
NPC2	17.142857	0	0	0	0	120	0	0	0
NOP16	17.142857	0	0	0	0	120	0	0	0
MOK	17.142857	0	0	0	0	0	120	0	0
MFGE8	17.142857	0	0	0	0	120	0	0	0
LSM14B	17.142857	0	0	0	0	0	120	0	0
ISCA2	17.142857	0	0	0	0	120	0	0	0
HSPA13	17.142857	0	0	0	0	120	0	0	0
HIGD2A	17.142857	0	0	0	0	120	0	0	0
CSGALNACT1	17.142857	0	0	0	0	120	0	0	0
CCZ1B	17.142857	0	0	0	0	120	0	0	0
BHLHE41	17.142857	0	0	0	0	120	0	0	0
ZPLD1	17.000000	0	0	119	0	0	0	0	0
VWA1	17.000000	0	0	0	0	119	0	0	0
UBE2J2	17.000000	0	119	0	0	0	0	0	0
UBAP2L	17.000000	0	0	119	0	0	0	0	0
TMEM88B	17.000000	0	0	0	0	119	0	0	0
TMEM164	17.000000	0	0	0	0	119	0	0	0
SERPINI1	17.000000	0	0	0	0	119	0	0	0
POLG2	17.000000	0	0	0	0	119	0	0	0
PLEKHG7	17.000000	0	0	0	0	119	0	0	0
PLEKHF2	17.000000	0	0	0	0	119	0	0	0
PLEKHF1	17.000000	0	0	0	0	119	0	0	0
PLCE1	17.000000	0	0	0	0	119	0	0	0
PDCD10	17.000000	0	0	0	0	119	0	0	0
PCBP2	17.000000	0	0	0	0	119	0	0	0
MPO	17.000000	0	0	0	0	119	0	0	0
KRT37	17.000000	0	0	0	0	119	0	0	0
IREB2	17.000000	0	0	0	0	119	0	0	0
GPCPD1	17.000000	0	0	0	0	119	0	0	0
DSCC1	17.000000	0	0	0	0	119	0	0	0
DDX5	17.000000	0	0	0	0	119	0	0	0
CDV3	17.000000	0	0	0	0	119	0	0	0
C1orf43	17.000000	0	0	119	0	0	0	0	0
ATCAY	17.000000	0	0	0	0	119	0	0	0
ANKRD65	17.000000	0	0	0	0	119	0	0	0
AFAP1L1	17.000000	0	0	0	0	119	0	0	0
ZNF878	16.857143	0	0	0	0	118	0	0	0
WFIKKN2	16.857143	0	0	0	0	118	0	0	0
UBP1	16.857143	0	0	0	0	118	0	0	0
SCGB1C2	16.857143	0	0	0	0	118	0	0	0
SCGB1C1	16.857143	0	0	0	0	118	0	0	0
RILPL2	16.857143	0	0	0	0	118	0	0	0
RHBDF1	16.857143	0	0	0	0	118	0	0	0
PUM3	16.857143	0	0	0	0	118	0	0	0
PTPRD	16.857143	0	0	0	0	118	0	0	0
PRRC2A	16.857143	0	0	0	0	118	0	0	0
PFN2	16.857143	0	0	0	0	118	0	0	0
ODF3	16.857143	0	0	0	0	118	0	0	0
NNMT	16.857143	0	118	0	0	0	0	0	0
MPG	16.857143	0	0	0	0	118	0	0	0
KIAA0895	16.857143	0	0	0	0	118	0	0	0
IGF2BP3	16.857143	0	0	0	0	118	0	0	0
GLRA1	16.857143	0	0	0	0	118	0	0	0
FAM76A	16.857143	0	0	0	0	118	0	0	0
CLINT1	16.857143	0	0	0	0	0	118	0	0
ANLN	16.857143	0	0	0	0	118	0	0	0
AIF1	16.857143	0	0	0	0	118	0	0	0
ZNF548	16.714286	0	0	0	0	117	0	0	0
ZNF107	16.714286	0	0	0	0	117	0	0	0
ZDBF2	16.714286	0	0	0	0	117	0	0	0
YPEL2	16.714286	0	0	0	0	117	0	0	0
VPS72	16.714286	0	0	0	0	117	0	0	0
TSPAN31	16.714286	0	0	0	0	117	0	0	0
SLC6A5	16.714286	0	0	0	0	117	0	0	0
RBM25	16.714286	0	0	0	0	117	0	0	0
PPP1R16A	16.714286	0	0	0	0	117	0	0	0
PIP5K1A	16.714286	0	0	0	0	117	0	0	0
PGRMC1	16.714286	0	0	0	0	117	0	0	0
N4BP1	16.714286	0	0	0	0	117	0	0	0
MEF2A	16.714286	0	0	0	0	117	0	0	0
MARCHF9	16.714286	0	0	0	0	117	0	0	0
KIFC2	16.714286	0	0	0	0	117	0	0	0
HNRNPD	16.714286	0	0	0	0	117	0	0	0
FOXH1	16.714286	0	0	0	0	117	0	0	0
CYHR1	16.714286	0	0	0	0	117	0	0	0
CDK4	16.714286	0	0	0	0	117	0	0	0
ATXN3	16.714286	0	0	0	0	0	117	0	0
AGAP2	16.714286	0	0	0	0	117	0	0	0
WDR24	16.571429	0	0	0	116	0	0	0	0
STUB1	16.571429	0	0	0	116	0	0	0	0
SLC10A7	16.571429	0	0	0	0	116	0	0	0
SAMD8	16.571429	0	0	0	0	116	0	0	0
RRH	16.571429	0	0	0	0	116	0	0	0
RIPOR1	16.571429	0	0	0	0	116	0	0	0
P2RY2	16.571429	0	0	0	0	116	0	0	0
MTREX	16.571429	0	0	0	0	116	0	0	0
KLHL26	16.571429	0	0	0	0	116	0	0	0
KCTD9	16.571429	0	0	0	0	116	0	0	0
JMJD8	16.571429	0	0	0	116	0	0	0	0
HR	16.571429	0	0	0	0	116	0	0	0
GAR1	16.571429	0	0	0	0	116	0	0	0
FIGNL1	16.571429	0	0	0	0	116	0	0	0
DUSP13	16.571429	0	0	0	0	116	0	0	0
DHX29	16.571429	0	0	0	0	116	0	0	0
CDCA2	16.571429	0	0	0	0	116	0	0	0
ATG4C	16.571429	0	0	0	0	116	0	0	0
VIPAS39	16.428571	0	0	0	0	115	0	0	0
TUT4	16.428571	0	0	0	0	115	0	0	0
SYCE2	16.428571	0	0	0	0	115	0	0	0
SLC39A10	16.428571	0	0	0	0	115	0	0	0
RTF2	16.428571	0	0	0	0	115	0	0	0
PTCH1	16.428571	0	0	0	0	115	0	0	0
NAA35	16.428571	0	0	0	0	0	115	0	0
LEPROTL1	16.428571	0	0	0	0	115	0	0	0
KIF2A	16.428571	0	0	0	0	115	0	0	0
FCHO1	16.428571	0	0	0	0	115	0	0	0
FAM120AOS	16.428571	0	0	0	0	115	0	0	0
FAM120A	16.428571	0	0	0	0	115	0	0	0
AHSA1	16.428571	0	0	0	0	115	0	0	0
AHNAK	16.428571	0	0	0	0	115	0	0	0
ZSWIM9	16.285714	0	0	0	0	114	0	0	0
ZNF189	16.285714	0	0	0	0	114	0	0	0
VWA5A	16.285714	0	0	0	0	114	0	0	0
VAMP2	16.285714	0	0	0	0	114	0	0	0
USP40	16.285714	0	0	0	0	114	0	0	0
TRPV5	16.285714	0	0	0	0	114	0	0	0
THSD7B	16.285714	0	0	0	0	114	0	0	0
THADA	16.285714	0	0	0	0	114	0	0	0
TGM4	16.285714	0	0	0	0	114	0	0	0
TENT5D	16.285714	0	0	0	0	114	0	0	0
TDRP	16.285714	0	0	0	0	114	0	0	0
SERTAD1	16.285714	0	0	0	0	114	0	0	0
SEPTIN3	16.285714	0	0	0	0	114	0	0	0
SCX	16.285714	0	0	0	0	114	0	0	0
RNF4	16.285714	0	0	0	0	114	0	0	0
RNF31	16.285714	0	0	0	0	114	0	0	0
